Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,chinook_ad_kept,chinook_um_kept,chinook_unk_kept,chinook_ad_released,chinook_um_released,chinook_unk_released,coho_ad_kept,coho_um_kept,coho_unk_kept,coho_ad_released,coho_um_released,coho_unk_released,pink_na_kept,chum_na_kept,sockeye_na_kept,pink_na_released,chum_na_released,sockeye_na_released
2015,8,13,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,10,25,,2,,,,4,1,,,,,,24,,,,,
2015,8,13,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),14,35,,,,,,,,,,2,,2,40,,,4,,
2015,8,13,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),41,88,,,,3,,1,1,,,,,8,164,,,13,,
2015,8,13,B,9,1192,Port Townsend Boat Haven Ramp,6,12,,,,,,2,,,,,,,6,,,,,
2015,8,13,B,9,1227,Shilshole Public Ramp,2,3,,,,,,,,,,,,,9,,,,,
2015,8,13,B,10,1006,Armeni Public Ramp,6,11,,,,3,,,1,1,,,,,22,,,4,,
2015,8,13,B,10,1227,Shilshole Public Ramp,31,67,,,,5,1,2,6,1,,2,1,6,58,,,2,,
2015,8,13,B,11,1006,Armeni Public Ramp,17,26,6,,,,2,,,1,,,,,6,,,4,,
2015,8,13,B,11,1046,Dash Point Dock,66,66,,,,,,,,,,,,,70,,,,,
2015,8,13,B,11,1086,Gig Harbor Ramp,9,15,,,,1,,,,,,,,,5,,,,,
2015,8,13,B,11,1173,Point Defiance Boathouse,18,23,3,,,,1,1,,,,,,,6,,,,,
2015,8,13,B,11,1960,Dash Point Shore,7,7,,,,,,,,,,,,,5,,,,,
2015,8,13,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,,,,,,,,,,,,,,,,,
2015,8,13,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",16,31,4,,,2,6,,,,,2,3,,36,,,36,,
2015,8,13,B,82,1006,Armeni Public Ramp,1,3,,,,,,,,,,,,,12,,,,,
2015,8,13,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),36,72,,,,1,,,,,,,2,,144,,,13,,
2015,8,13,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),85,188,,,,,1,2,,,,,,1,359,,,22,,
2015,8,14,B,5,1452,Olson's Ramp & Docks (*1159)*,45,124,38,,,2,41,4,66,,,3,101,13,44,,,8,,
2015,8,14,B,5,1456,Van Riper's North*,18,39,6,3,,,10,,22,7,,,13,2,,,,3,,
2015,8,14,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,7,19,,8,,2,,3,,,,,1,,12,,,,,
2015,8,14,B,7,1018,Blaine Ramp,1,2,,,,,,,,,,,,,1,,,1,,
2015,8,14,B,7,1041,Cornet Bay Public Ramp,4,8,,,,,,2,,,,,,,3,,,,,
2015,8,14,B,7,1073,"Port of Friday Harbor Marina, San Juan Is",6,11,,,,,,1,,,,,,,,,,4,,
2015,8,14,B,7,1245,Swinomish Channel Ramp,2,3,,,,,,,,,,,,,,,,,,
2015,8,14,B,7,1268,Washington Park Launch Ramp,5,9,1,,,,,,,,,,,,2,,,,,
2015,8,14,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),4,16,,,,,,,,,,,,,11,,,,,
2015,8,14,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),26,68,1,1,,2,,3,2,,,,,,92,,,8,,
2015,8,14,B,9,1176,Point No Point Beach,7,10,,,,,,,,,,,,,1,,,,,
2015,8,14,B,9,1182,Point Wilson Beach,30,30,,,,1,,,6,1,,,,,10,,,1,,
2015,8,14,B,9,1210,Salsbury County Park Ramp,4,4,,,,,,,,,,,,,,,,,,
2015,8,14,B,9,1434,Kingston Public Ramp,1,2,,,,,1,1,,,,,,,,,,,1,
2015,8,14,B,10,1006,Armeni Public Ramp,7,17,,,,,,6,,,,,,,31,,,,,
2015,8,14,B,10,1227,Shilshole Public Ramp,15,31,,,,,,1,2,,,,,,78,,,8,,
2015,8,14,B,11,1006,Armeni Public Ramp,3,6,3,,,,1,,,,,,,,6,1,,,,
2015,8,14,B,11,1086,Gig Harbor Ramp,7,11,2,,,,,3,,2,,,,,2,,,2,,
2015,8,14,B,11,1173,Point Defiance Boathouse,12,17,3,,,6,1,,,,,,,,1,,,4,,
2015,8,14,B,11,1174,Point Defiance Public Ramp,23,45,2,,,1,,3,,,,1,,1,2,,,,,
2015,8,14,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),1,1,,,,,,,,,,,,,,,,,,
2015,8,14,B,12,1143,Misery Point Ramp,5,8,,,,,,,,,,,,,,,,2,,
2015,8,14,B,13,1019,Boston Harbor Ramp/Marina,6,13,2,,,,,,,,,,,,,,,,,
2015,8,14,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,1,,,,,2,,,,,1,,,,,,,
2015,8,14,B,13,1279,Zittels Marina,3,6,,,,,,,,,,,,,,,,1,,
2015,8,14,B,12,1508,Hoodsport Shore,8,8,,,,,,,,,,,,,,,,,,
2015,8,14,B,11,1174,Point Defiance Public Ramp,4,6,,,,,,,,,,,,,5,,,,,
2015,8,14,B,6,1041,Cornet Bay Public Ramp,5,11,,,,,,,,,,,,,9,,,,,
2015,8,14,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",6,10,,,,,1,,1,,,,1,,30,,,13,,
2015,8,14,B,6,1187,Port Angeles West Ramp,18,37,2,,,,3,,5,,,,2,,73,,,47,,
2015,8,14,B,81,1041,Cornet Bay Public Ramp,6,10,,,,,,,,1,,,,,1,,,,,
2015,8,14,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),20,51,1,,,,,1,,2,,,,,39,,,,,
2015,8,14,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),47,122,1,1,,2,2,2,2,,,,,1,142,,,22,,
2015,8,15,B,5,1450,Olson's East Docks (*1159)*,60,163,22,,,2,39,,158,,,2,224,3,53,,,15,,
2015,8,15,B,5,1452,Olson's Ramp & Docks (*1159)*,51,162,16,2,,2,33,,144,,,2,152,,70,,,3,,
2015,8,15,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,18,57,1,17,,,,6,,,,,1,,42,,3,33,,
2015,8,15,B,7,1041,Cornet Bay Public Ramp,8,19,,4,,1,3,7,1,1,,,,,42,,,,,
2015,8,15,B,7,1073,"Port of Friday Harbor Marina, San Juan Is",6,12,1,2,,,,1,,,,,,1,1,,,15,,
2015,8,15,B,7,1268,Washington Park Launch Ramp,17,45,1,5,,,,7,,,,,1,,62,,,8,,
2015,8,15,B,7,1275,"Wildcat Cove Ramp, Larrabee State Park",2,4,,,,,,,,,,,,,,,,,,
2015,8,15,B,9,1006,Armeni Public Ramp,2,5,,,,,,,,,,,,,5,,,5,,
2015,8,15,B,9,1029,Camano Island State Park Public Ramp,2,7,,,,,,,,,,,,,12,,,,,
2015,8,15,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),88,228,1,1,,2,1,8,8,10,,,,5,312,,,30,,
2015,8,15,B,9,1227,Shilshole Public Ramp,4,11,,,,,1,,2,3,,,,,34,,,3,,
2015,8,15,B,9,1603,Marrowstone Beach,23,23,,,,,,,6,2,,2,1,,2,,,,,
2015,8,15,B,10,1006,Armeni Public Ramp,26,55,,,,1,3,,5,2,,,2,1,55,,,,,
2015,8,15,B,10,1174,Point Defiance Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2015,8,15,B,10,1227,Shilshole Public Ramp,49,118,,,,12,1,2,10,6,,,1,5,159,,,20,,
2015,8,15,B,11,1006,Armeni Public Ramp,15,35,12,,,2,2,1,,,,,,,18,,,2,,
2015,8,15,B,11,1046,Dash Point Dock,70,70,,,,,,,,,,,,,20,,,,,
2015,8,15,B,11,1132,Manchester Public Ramp,13,29,,,,,4,4,,,,1,,,12,,,10,,
2015,8,15,B,11,1173,Point Defiance Boathouse,21,31,10,,,3,1,3,,,,,,,5,,,2,,
2015,8,15,B,11,1174,Point Defiance Public Ramp,133,312,10,,,9,8,36,,,,,,3,93,,,13,,
2015,8,15,B,11,1202,Redondo Ramp,56,118,9,,,,3,5,1,,,,,,81,,,15,,
2015,8,15,B,11,1574,Narrows Marina (Boathouse and Rental) (Private),2,5,,,,,,,,,,,,,,,,,,
2015,8,15,B,11,1960,Dash Point Shore,8,10,,,,,,,,,,,,,,,,,,
2015,8,15,B,12,1143,Misery Point Ramp,2,5,,,,,,,,,,,,,,,,,,
2015,8,15,B,12,1261,Union Ramp,3,7,1,,,,,,,,,,,,,,,,,
2015,8,15,B,13,1019,Boston Harbor Ramp/Marina,9,16,2,,,,,,,,,,,,,,,,,
2015,8,15,B,13,1174,Point Defiance Public Ramp,2,8,,,,,,,,,,,,,,,,,,
2015,8,15,B,13,1279,Zittels Marina,11,25,6,,,,,1,,,,,,,,,,,,
2015,8,15,B,13,1574,Narrows Marina (Boathouse and Rental) (Private),1,1,,,,,,,,,,,,,,,,,,
2015,8,15,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2015,8,15,B,10,1132,Manchester Public Ramp,1,3,,,,,,,,,,,,,1,,,,,
2015,8,15,B,11,1174,Point Defiance Public Ramp,20,47,,,,,1,2,,,,,,,11,,,5,,
2015,8,15,B,6,1041,Cornet Bay Public Ramp,13,34,,,,,,1,,,,,,,40,,,6,,
2015,8,15,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",48,101,7,,,3,10,9,6,,,1,12,,194,,,190,,
2015,8,15,B,81,1029,Camano Island State Park Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2015,8,15,B,81,1041,Cornet Bay Public Ramp,8,14,,,,,,1,2,2,,,,,8,,,,,
2015,8,15,B,81,1909,Deception Pass North Beach,39,39,,,,,,,,,,,,,11,,,,,
2015,8,15,B,82,1006,Armeni Public Ramp,1,2,,,,,,,,,,,1,,5,,,,,
2015,8,15,B,82,1029,Camano Island State Park Public Ramp,11,27,,,,1,,3,,,,,,,19,,,,,
2015,8,15,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),178,441,,,,4,2,18,6,4,,2,1,12,725,,,52,,
2015,8,16,B,5,1159,Olson's Resort,36,94,,,,3,13,1,103,2,,7,100,,107,,,6,,
2015,8,16,B,5,1263,Van Ripers Resort,22,53,,,,,,,71,4,,,90,1,77,,,6,,
2015,8,16,B,5,1462,Olsons South Dock,3,12,,,,2,3,,9,,,,3,,12,,,,,
2015,8,16,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,37,108,5,23,,1,3,10,2,,,,1,,79,,,25,,1
2015,8,16,B,7,1018,Blaine Ramp,3,9,,,,,,,,,,,,,3,,,,,
2015,8,16,B,7,1041,Cornet Bay Public Ramp,14,38,,10,,,,36,,,,,1,,67,,,1,,
2015,8,16,B,7,1268,Washington Park Launch Ramp,24,49,3,13,,1,5,2,2,1,1,,2,,58,,,37,,
2015,8,16,B,7,1807,Shipyard Cove Marina & Ramp,9,24,,6,,,,5,,,,,,2,50,,,,,
2015,8,16,B,9,1006,Armeni Public Ramp,4,11,,,,,,,3,,,,,,35,,,5,,
2015,8,16,B,9,1055,Edmonds Boat Basin (Public Sling),38,93,,,,1,1,3,2,8,,,,1,155,1,,32,,
2015,8,16,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),159,408,1,,,5,2,13,5,6,,,3,,863,,,55,,
2015,8,16,B,9,1191,Port Orchard Public Ramp,1,2,,,,,,2,,,,,,,,,,,,
2015,8,16,B,9,1192,Port Townsend Boat Haven Ramp,4,7,,,,1,,,1,,,,,,18,,,,,
2015,8,16,B,9,1227,Shilshole Public Ramp,6,17,,,,,,,,1,,,,1,34,,,,,
2015,8,16,B,10,1006,Armeni Public Ramp,25,54,,,,,,,3,4,,,2,3,77,,,1,,
2015,8,16,B,10,1055,Edmonds Boat Basin (Public Sling),3,6,,,,1,,3,,1,,,,,7,,,,,
2015,8,16,B,10,1227,Shilshole Public Ramp,91,220,,,,6,2,6,34,21,,2,1,15,221,,,29,,
2015,8,16,B,11,1006,Armeni Public Ramp,29,58,3,,,2,,10,,3,,,,,44,,,23,,
2015,8,16,B,11,1173,Point Defiance Boathouse,17,22,7,1,,,1,4,,1,,,,,,,,,,
2015,8,16,B,11,1174,Point Defiance Public Ramp,66,145,3,,,1,2,5,,,,,1,,45,,,2,,
2015,8,16,B,11,1191,Port Orchard Public Ramp,1,2,,,,,,,,,,,,,1,,,1,,
2015,8,16,B,11,1227,Shilshole Public Ramp,1,2,,,,,,,1,,,,,,3,,,,,
2015,8,16,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),1,3,,,,,,,,,,,,,,,,,,
2015,8,16,B,13,1019,Boston Harbor Ramp/Marina,10,16,5,,,,,1,,,,,,,,,,,,
2015,8,16,B,13,1126,Luhr Beach Ramp,4,7,,,,,,1,,,,,,,,,,,,
2015,8,16,B,13,1240,Steilacoom Public Ramp,6,14,1,,,,1,,,,,,,,,,,,,
2015,8,16,B,12,1508,Hoodsport Shore,6,6,,,,,,,,,,,,,,,,,,
2015,8,16,B,10,1191,Port Orchard Public Ramp,4,8,3,,,1,,6,,,,,,,,,,,,
2015,8,16,B,11,1174,Point Defiance Public Ramp,3,8,,,,,,,,,,,,,,,,,,
2015,8,16,B,6,1041,Cornet Bay Public Ramp,10,23,,,,,,3,,,,,,,22,,,,,
2015,8,16,B,6,1072,Freshwater Bay Ramp,2,4,,,,,,,,,,,3,,8,,,24,,
2015,8,16,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",13,33,,,,,,,1,,,,2,,53,,,71,,
2015,8,16,B,81,1041,Cornet Bay Public Ramp,12,25,,,,,1,,1,1,,,,,15,,,1,,
2015,8,16,B,81,1909,Deception Pass North Beach,49,49,,,,,,,,,,,,,49,,,,,
2015,8,16,B,82,1055,Edmonds Boat Basin (Public Sling),5,15,,,,,,,,,,,,,26,,,,,
2015,8,16,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),209,519,,,,6,5,3,4,6,,2,3,4,926,,,56,,
2015,8,17,B,5,1159,Olson's Resort,32,70,,,,1,2,,63,,,,112,,125,,,8,,
2015,8,17,B,5,1263,Van Ripers Resort,21,44,2,,,4,2,,49,,,2,80,,73,,,33,,
2015,8,17,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,6,15,,1,,,,2,,,,,,,2,,,6,,
2015,8,17,B,7,1018,Blaine Ramp,1,3,,,,,,,,,,,,,,,,,,
2015,8,17,B,7,1041,Cornet Bay Public Ramp,1,3,,,,,,4,,1,,,,,8,,,,,
2015,8,17,B,7,1268,Washington Park Launch Ramp,17,33,,4,,,,1,1,,,,1,,23,,,,,
2015,8,17,B,7,1803,"Griffin Bay Ramp, San Juan Is",4,8,,,,,2,,,,,,,,18,,,,,
2015,8,17,B,9,1210,Salsbury County Park Ramp,15,26,,,,,,8,3,,,,,,4,,,,,
2015,8,17,B,11,1046,Dash Point Dock,130,130,,,,,,,,,,,,,218,,,8,,
2015,8,17,B,11,1173,Point Defiance Boathouse,22,30,7,,,2,1,6,,,,,,1,1,,,1,,
2015,8,17,B,13,1126,Luhr Beach Ramp,2,2,,,,,,,,,,,,,,,,,,
2015,8,17,B,12,1508,Hoodsport Shore,6,6,,,,,,,,,,,,,,,,,,
2015,8,17,B,4B,1263,Van Ripers Resort,1,2,,,,,,,,,,,,,,,,,,
2015,8,17,B,6,1041,Cornet Bay Public Ramp,4,8,,,,,,,,,,,,,8,,,,,
2015,8,17,B,6,1268,Washington Park Launch Ramp,1,1,,,,,,,,,,,,,3,,,,,
2015,8,17,B,81,1041,Cornet Bay Public Ramp,6,11,,,,,,1,,1,,,,,7,,,,,
2015,8,17,B,81,1909,Deception Pass North Beach,56,56,,,,,,,,,,,,,32,,1,,,
2015,8,18,B,5,1450,Olson's East Docks (*1159)*,31,80,,,,1,2,8,83,4,,5,149,,122,,,23,,
2015,8,18,B,5,1451,Olson's West Docks (*1159)*,8,19,,,,1,1,,11,1,,,31,,47,,,3,,
2015,8,18,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,2,7,,3,,,1,,,,,,,,2,,,,,
2015,8,18,B,7,1268,Washington Park Launch Ramp,9,13,3,6,,1,1,,1,,,,,,,,,1,,
2015,8,18,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),35,95,,,,1,,3,,3,,1,,,192,,,20,,
2015,8,18,B,9,1227,Shilshole Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2015,8,18,B,10,1006,Armeni Public Ramp,4,8,,,,,1,,,,,,,,8,,,6,,
2015,8,18,B,10,1227,Shilshole Public Ramp,35,69,,,,,,14,11,10,,2,3,27,83,,,29,,
2015,8,18,B,11,1006,Armeni Public Ramp,10,16,6,,,4,3,5,,,,,,,4,,,,,
2015,8,18,B,11,1157,Olalla Public Ramp,2,3,,,,,,,,,,,,,1,,,,,
2015,8,18,B,11,1174,Point Defiance Public Ramp,46,89,1,,,2,3,8,1,,,,1,1,32,,,15,,
2015,8,18,B,11,1202,Redondo Ramp,42,75,3,,,1,2,4,3,3,,,,,92,,,46,,
2015,8,18,B,13,1019,Boston Harbor Ramp/Marina,9,19,8,,,,,,,,,,,,,,,,,
2015,8,18,B,13,1070,Fox Island Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2015,8,18,B,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),1,2,,,,,,,,,,,,,,,,,,
2015,8,18,B,13,1174,Point Defiance Public Ramp,3,5,,,,,,,,,,,,,,,,,,
2015,8,18,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,6,8,,,,1,,,,,,,,,1,,,,,
2015,8,18,B,Canada,1450,Olson's East Docks (*1159)*,1,2,,,,,,,,,,,,,,,,,,
2015,8,18,B,11,1174,Point Defiance Public Ramp,9,19,1,,,,,,,,,,,,,,,,,
2015,8,18,B,4B,1450,Olson's East Docks (*1159)*,1,6,,,,,,,,,,,,,,,,,,
2015,8,18,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),56,142,,,,1,,1,3,3,,1,,1,340,,,52,,
2015,8,19,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,2,4,,2,,,,,,,,,,,3,,,,,
2015,8,19,B,9,1069,Fort Worden Ramp,2,2,,,,,,,,,,,,,,,,,,
2015,8,19,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),10,23,,,,,,,1,1,,,,3,61,,,6,,
2015,8,19,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),5,13,1,,,1,,,,2,,,,,19,,,,,
2015,8,19,B,9,1227,Shilshole Public Ramp,2,3,,,,,,1,,,,,,,1,,,1,,
2015,8,19,B,10,1006,Armeni Public Ramp,4,8,,,,1,,5,2,,,,,5,10,,,3,,
2015,8,19,B,10,1227,Shilshole Public Ramp,39,77,,,,1,,7,22,9,,3,1,3,133,,,9,,
2015,8,19,B,11,1006,Armeni Public Ramp,21,38,6,,,7,3,6,4,1,,1,,,28,,,6,,
2015,8,19,B,11,1227,Shilshole Public Ramp,2,4,1,,,,,,2,1,,,,,,,,,,
2015,8,19,B,13,1019,Boston Harbor Ramp/Marina,13,22,3,,,,1,,,,,,,,,,,,,
2015,8,19,B,13,1126,Luhr Beach Ramp,6,8,,,,,,1,,,,,,,,,,,,
2015,8,19,B,13,1561,Narrows Park (aka Narrows Properties Park),1,1,,,,,,,,,,,,,,,,,,
2015,8,19,B,6,1072,Freshwater Bay Ramp,3,8,,,,,2,5,,,,,7,,1,,,,,
2015,8,19,B,6,1187,Port Angeles West Ramp,7,15,,,,,,,1,,,,8,,38,,,5,,
2015,8,19,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),32,67,,,,,,2,2,2,,1,1,,156,,,32,,
2015,8,19,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),23,60,,,,1,,1,2,4,,,,,182,,,5,,
2015,8,19,B,82,1227,Shilshole Public Ramp,1,3,,,,,,,,,,,,,12,,,5,,
2015,8,20,B,5,1159,Olson's Resort,8,15,,,,,13,,16,,,1,26,,4,,,5,,
2015,8,20,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),8,17,,,,,,2,,1,,1,,1,34,,,2,,
2015,8,20,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),10,22,,,,,,2,1,2,,,,,16,,,,,
2015,8,20,B,9,1182,Point Wilson Beach,13,13,,,,,1,,3,2,,,,,1,,,2,,
2015,8,20,B,9,1227,Shilshole Public Ramp,2,5,,,,1,1,,1,,,,,,11,,,,,
2015,8,20,B,10,1006,Armeni Public Ramp,8,18,1,,,,,,,1,,,,,24,,,2,,
2015,8,20,B,10,1227,Shilshole Public Ramp,35,64,1,,,,4,5,8,9,,,,2,83,,,9,,
2015,8,20,B,11,1006,Armeni Public Ramp,12,24,7,,,7,6,,,,,,,,12,,,5,,
2015,8,20,B,11,1046,Dash Point Dock,141,142,,,,,,,,,,,,,37,,,,,
2015,8,20,B,11,1086,Gig Harbor Ramp,10,18,1,,,,,,,,,1,,1,5,,,4,,
2015,8,20,B,11,1961,Browns Point Shore,30,30,,,,,,,,,,,,,9,,,2,,
2015,8,20,B,13,1019,Boston Harbor Ramp/Marina,4,6,1,,,,,,1,,,,,,,,,,,
2015,8,20,B,13,1126,Luhr Beach Ramp,7,10,1,,,,,,,,,,,,1,,,,,
2015,8,20,B,12,1198,Quilcene Bay Ramp,1,1,,,,,,,,,,,,,,,,,,
2015,8,20,B,11,1086,Gig Harbor Ramp,1,3,,,,,,,,,,,,,,,,,,
2015,8,20,B,6,1072,Freshwater Bay Ramp,5,9,,1,,,2,,5,,,,33,,5,,,,,
2015,8,20,B,6,1182,Point Wilson Beach,1,1,,,,,,,1,,,,,,,,,,,
2015,8,20,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",2,4,,,,,,,,,,,,,16,,,2,,
2015,8,20,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),38,86,,,,1,1,4,5,3,,,,2,154,,,2,,
2015,8,20,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),75,165,,,,,,1,4,11,,,1,1,269,,,11,,
2015,8,21,B,5,1044,Curleys Resort,10,29,2,,,3,1,1,9,,,,30,,12,,,1,,
2015,8,21,B,5,1159,Olson's Resort,10,24,,,,,1,,8,1,,,15,,7,,,,,
2015,8,21,B,5,1263,Van Ripers Resort,17,43,,,,1,4,,42,,,,40,,24,,,,,
2015,8,21,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,13,32,,4,,,2,5,,,,,4,,10,,,8,,
2015,8,21,B,7,1041,Cornet Bay Public Ramp,5,11,,,,,,,,,,,,,6,,,3,,
2015,8,21,B,7,1179,Point Roberts Lighthouse County Park Ramp,2,2,,,,,,,,,,,,,,,,,,
2015,8,21,B,7,1214,Sandy Point Marina/Ramp,1,2,,,,,,,,,,,,,,,,,,
2015,8,21,B,7,1268,Washington Park Launch Ramp,8,20,,2,,,,2,1,,,,1,,6,,,4,,
2015,8,21,B,7,1803,"Griffin Bay Ramp, San Juan Is",6,15,,1,,,,,,,,,,,6,,,,,
2015,8,21,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),13,34,,,,,,,1,2,,,,,18,,,1,,
2015,8,21,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),39,98,,,,2,1,3,2,8,,,,2,96,,,6,,
2015,8,21,B,10,1006,Armeni Public Ramp,12,26,,,,,2,,8,2,,,,,37,,,,,
2015,8,21,B,10,1227,Shilshole Public Ramp,42,85,,,,3,1,7,19,15,,1,,2,148,,,8,,
2015,8,21,B,11,1006,Armeni Public Ramp,19,36,4,,,,1,5,1,,,,,,10,,,3,,
2015,8,21,B,11,1046,Dash Point Dock,71,71,,,,,,,,1,,,,,31,,,,,
2015,8,21,B,11,1086,Gig Harbor Ramp,8,16,,,,,,5,2,,,,,,2,,,,,
2015,8,21,B,11,1202,Redondo Ramp,38,69,3,,,2,6,1,,2,,,,,15,,,2,,
2015,8,21,B,11,1961,Browns Point Shore,31,31,,,,,,,,,,,,,4,,,,,
2015,8,21,B,12,1261,Union Ramp,1,1,,,,,,,,,,,,,,,,,,
2015,8,21,B,13,1019,Boston Harbor Ramp/Marina,9,15,1,,,,,8,,,,,,,,,,,,
2015,8,21,B,13,1040,Concrete Dock,2,2,,,,,,,,,,,,,,,,,,
2015,8,21,B,13,1126,Luhr Beach Ramp,15,25,,,,,,,,,,,,,,,,,,
2015,8,21,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,5,11,1,,,1,3,,,,,,,,,,,,,
2015,8,21,B,12,1508,Hoodsport Shore,5,5,,,,,,,,,,,,,,,,,,
2015,8,21,B,7,1214,Sandy Point Marina/Ramp,1,1,,2,,,,,,,,,,,2,,,,,
2015,8,21,B,10,1415,Gorst Shore (in Sinclair Inlet),2,2,,,,,,,,,,,,,,,,,,
2015,8,21,B,6,1041,Cornet Bay Public Ramp,11,32,,,,,1,1,,,,,1,,6,,,,,
2015,8,21,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",9,18,,,,,3,3,,,,,,,9,,,21,,
2015,8,21,B,6,1187,Port Angeles West Ramp,6,12,,,,,,,,,,1,2,,24,,,35,,
2015,8,21,B,6,1268,Washington Park Launch Ramp,1,2,,,,,,,,,,,,,,,,,,
2015,8,21,B,81,1041,Cornet Bay Public Ramp,10,22,,,,,,1,,1,,,,,31,,,13,,
2015,8,21,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),43,91,1,1,,1,,7,,5,,,,3,110,1,,6,,
2015,8,21,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),130,288,,,,2,2,17,7,9,,2,,5,314,1,,18,,
2015,8,22,B,5,1456,Van Riper's North*,13,36,1,,,6,2,3,27,,,1,45,,12,,,1,,
2015,8,22,B,5,1457,Van Riper's South*,42,114,1,2,,4,18,,104,,,,117,,73,,,15,,
2015,8,22,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,27,74,,14,,,1,7,3,,,,,,18,,,1,,
2015,8,22,B,7,1018,Blaine Ramp,5,10,,1,,,3,,,,,,,,3,,,,,
2015,8,22,B,7,1041,Cornet Bay Public Ramp,19,49,1,6,,,,17,3,,,,3,,26,,,5,,
2015,8,22,B,7,1073,"Port of Friday Harbor Marina, San Juan Is",7,16,,10,,,18,,,,,,,,,,,3,,
2015,8,22,B,7,1214,Sandy Point Marina/Ramp,8,21,,2,,,1,3,,,,,,,19,,,,,
2015,8,22,B,7,1268,Washington Park Launch Ramp,37,90,3,20,,2,2,14,1,1,,,2,,34,,,5,,
2015,8,22,B,9,1006,Armeni Public Ramp,1,1,,,,,,,,,,,,,2,,,,,
2015,8,22,B,9,1023,Brownsville Marina,1,2,,,,,,,3,,,,,,3,,,,,
2015,8,22,B,9,1029,Camano Island State Park Public Ramp,4,10,,,,,,,,1,,,,,19,,,2,,
2015,8,22,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),99,258,1,2,,3,6,5,15,11,,3,2,4,396,2,,28,,
2015,8,22,B,9,1227,Shilshole Public Ramp,9,24,,,,,,2,3,2,,,,6,21,,,7,,
2015,8,22,B,10,1006,Armeni Public Ramp,31,76,,,,2,4,5,6,4,,,,15,61,,,5,,
2015,8,22,B,10,1021,Bremerton Pier,2,5,,,,,,,1,,,1,,,1,,,,,
2015,8,22,B,10,1023,Brownsville Marina,6,12,,,,,1,5,3,,,,,,,,,,,
2015,8,22,B,10,1174,Point Defiance Public Ramp,1,2,,,,1,,4,,,,,,,5,,,,,
