"","survey_datetime","catch_area_code","start_datetime","end_datetime","boat_count","latitude_decimal_degrees_wgs84","longitude_decimal_degrees_wgs84"
"1475",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,9,48.733905,-122.871989
"1476",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.722744,-122.852435
"1477",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.717914,-122.84
"1478",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,7,48.717152,-122.764657
"1479",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.701346,-122.63736
"1480",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.693155,-122.625135
"1481",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,3,48.671862,-122.602345
"1482",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.640428,-122.595641
"1483",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.62496,-122.600509
"1484",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.570887,-122.577205
"1485",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.548424,-122.565029
"1486",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.530329,-122.563438
"1487",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,4,48.524731,-122.577352
"1488",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,5,48.523589,-122.590053
"1489",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,17,48.544917,-122.664444
"1490",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.597282,-122.678451
"1491",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,4,48.620677,-122.700592
"1492",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.637562,-122.722527
"1493",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,15,48.642937,-122.745065
"1494",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.625211,-122.751608
"1495",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,5,48.614832,-122.748894
"1496",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,14,48.608559,-122.747318
"1497",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,8,48.582618,-122.749209
"1498",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,13,48.562468,-122.742291
"1499",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,38,48.5397,-122.722315
"1500",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,21,48.532309,-122.767264
"1501",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,3,48.527501,-122.792199
"1502",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.529262,-122.819506
"1503",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.544076,-122.837672
"1504",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,6,48.571616,-122.859463
"1505",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.583293,-122.907721
"1506",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,4,48.592916,-122.967447
"1507",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.5939,-122.983747
"1508",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.594681,-123.002605
"1509",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.595898,-123.029499
"1510",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.589096,-123.051282
"1511",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,4,48.562734,-122.999855
"1512",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.54794,-122.979376
"1513",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.537279,-122.961267
"1514",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,12,48.531694,-122.947418
"1515",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.500937,-122.838401
"1516",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,8,48.488097,-122.805637
"1517",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,3,48.492418,-122.768565
"1518",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,2,48.488795,-122.732218
"1519",2021-07-01 00:00:00,"07",2021-07-01 11:35:00,2021-07-01 12:42:00,1,48.483529,-122.722883
"1520",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.556608,-122.840577
"1521",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,4,48.52861,-122.816157
"1522",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,17,48.52915,-122.769196
"1523",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,31,48.559348,-122.742958
"1524",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,19,48.581781,-122.750538
"1525",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,16,48.599565,-122.748915
"1526",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,5,48.611895,-122.750598
"1527",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.634218,-122.756769
"1528",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,13,48.64376,-122.747478
"1529",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,6,48.626162,-122.709116
"1530",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.587474,-122.673999
"1531",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.571399,-122.666113
"1532",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,13,48.54469,-122.670594
"1533",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.528372,-122.67014
"1534",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.5194,-122.639744
"1535",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.520144,-122.627932
"1536",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.521343,-122.585391
"1537",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.528622,-122.564799
"1538",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.542006,-122.564829
"1539",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.571007,-122.590684
"1540",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.589398,-122.611754
"1541",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.611327,-122.613644
"1542",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.622121,-122.607164
"1543",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.638267,-122.592993
"1544",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.649999,-122.581472
"1545",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,5,48.687,-122.609606
"1546",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.751082,-122.701488
"1547",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.729767,-122.738737
"1548",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.699053,-122.756808
"1549",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.701796,-122.801319
"1550",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.716495,-122.843874
"1551",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.727026,-122.865556
"1552",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.738103,-122.879214
"1553",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.747446,-122.886378
"1554",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,29,48.776429,-122.918208
"1555",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.774606,-122.962564
"1556",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.759497,-122.974749
"1557",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.736403,-122.992702
"1558",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.72295,-122.99574
"1559",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,13,48.698166,-122.994032
"1560",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.659027,-123.02928
"1561",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.640928,-123.051974
"1562",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.636313,-123.069043
"1563",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,5,48.652274,-123.100814
"1564",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,4,48.652207,-123.176457
"1565",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.631025,-123.171453
"1566",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,8,48.61672,-123.172935
"1567",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.589032,-123.184324
"1568",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,8,48.552326,-123.183127
"1569",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.483282,-123.127956
"1570",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.460002,-123.077614
"1571",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.447481,-123.041004
"1572",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.441618,-122.990027
"1573",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.440956,-122.960381
"1574",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,5,48.428044,-122.953759
"1575",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.342782,-123.046417
"1576",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,10,48.345243,-123.027883
"1577",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.369071,-122.919648
"1578",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,7,48.390804,-122.859856
"1579",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.383644,-122.836988
"1580",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,5,48.328866,-122.826382
"1581",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.453121,-122.693261
"1582",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.471619,-122.698846
"1583",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,11,48.488919,-122.75134
"1584",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,8,48.489404,-122.796115
"1585",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.491133,-122.811304
"1586",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.494301,-122.823081
"1587",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.497106,-122.831061
"1588",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.522367,-122.917569
"1589",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,4,48.528749,-122.936611
"1590",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.538454,-122.964069
"1591",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.543019,-122.974821
"1592",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.547999,-122.983698
"1593",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.565822,-123.006324
"1594",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,4,48.579077,-123.03589
"1595",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.592336,-123.043305
"1596",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,2,48.594314,-123.005827
"1597",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.58758,-122.937518
"1598",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.582644,-122.901883
"1599",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,1,48.578637,-122.882503
"1600",2021-07-02 00:00:00,"07",2021-07-02 12:29:00,2021-07-02 13:38:00,3,48.573483,-122.862768
"1601",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1602",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,21,48.321573,-122.837159
"1603",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1604",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1605",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,8,48.321573,-122.837159
"1606",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,12,48.321573,-122.837159
"1607",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,30,48.321573,-122.837159
"1608",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,10,48.321573,-122.837159
"1609",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,34,48.321573,-122.837159
"1610",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,10,48.321573,-122.837159
"1611",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1612",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,10,48.321573,-122.837159
"1613",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1614",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,6,48.321573,-122.837159
"1615",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1616",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1617",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1618",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1619",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1620",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,6,48.321573,-122.837159
"1621",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,17,48.321573,-122.837159
"1622",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1623",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1624",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1625",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1626",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,10,48.321573,-122.837159
"1627",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,5,48.321573,-122.837159
"1628",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,5,48.321573,-122.837159
"1629",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1630",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,13,48.321573,-122.837159
"1631",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,3,48.321573,-122.837159
"1632",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1633",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1634",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,6,48.321573,-122.837159
"1635",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,10,48.321573,-122.837159
"1636",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,12,48.321573,-122.837159
"1637",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,32,48.321573,-122.837159
"1638",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,12,48.321573,-122.837159
"1639",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,17,48.321573,-122.837159
"1640",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,16,48.321573,-122.837159
"1641",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1642",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,5,48.321573,-122.837159
"1643",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1644",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1645",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,7,48.321573,-122.837159
"1646",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,39,48.321573,-122.837159
"1647",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1648",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1649",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1650",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,13,48.321573,-122.837159
"1651",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,6,48.321573,-122.837159
"1652",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1653",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1654",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1655",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,17,48.321573,-122.837159
"1656",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,13,48.321573,-122.837159
"1657",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,1,48.321573,-122.837159
"1658",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,2,48.321573,-122.837159
"1659",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1660",2021-07-03 00:00:00,"07",2021-07-03 11:48:00,2021-07-03 12:54:00,4,48.321573,-122.837159
"1661",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,5,48.397351,-122.835677
"1662",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,2,48.415025,-122.909258
"1663",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,3,48.428033,-122.962598
"1664",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,4,48.442442,-123.00916
"1665",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,20,48.453503,-123.054538
"1666",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.465874,-123.090564
"1667",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.488907,-123.136513
"1668",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.558552,-123.190018
"1669",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,16,48.580794,-123.205848
"1670",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,2,48.594607,-123.21227
"1671",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,10,48.631285,-123.174147
"1672",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.632805,-123.103272
"1673",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.651402,-123.063824
"1674",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,12,48.670486,-123.031941
"1675",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.69984,-122.98681
"1676",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.717158,-122.973894
"1677",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.729265,-122.964123
"1678",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,15,48.760341,-122.945245
"1679",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.778007,-122.921356
"1680",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,13,48.744718,-122.851122
"1681",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.737102,-122.818
"1682",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.755188,-122.739677
"1683",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,2,48.68233,-122.614504
"1684",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,14,48.672593,-122.607894
"1685",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.647513,-122.596121
"1686",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,3,48.63266,-122.587816
"1687",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,2,48.619045,-122.581028
"1688",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,13,48.553154,-122.547426
"1689",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.527936,-122.55052
"1690",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,8,48.522481,-122.564954
"1691",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,7,48.523356,-122.587553
"1692",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.52489,-122.632867
"1693",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,3,48.535609,-122.663781
"1694",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,19,48.551585,-122.66369
"1695",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.566007,-122.660225
"1696",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.575396,-122.665973
"1697",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.596958,-122.69229
"1698",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,6,48.626873,-122.727952
"1699",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.630834,-122.736637
"1700",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,30,48.595661,-122.742479
"1701",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.581397,-122.749078
"1702",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.572153,-122.749728
"1703",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.56073,-122.74562
"1704",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,31,48.535318,-122.737405
"1705",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.523827,-122.736934
"1706",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,3,48.522523,-122.763064
"1707",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,9,48.525604,-122.776179
"1708",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,1,48.52715,-122.820572
"1709",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,2,48.553988,-122.843241
"1710",2022-07-14 00:00:00,"07",2022-07-14 13:34:00,2022-07-14 14:41:00,4,48.569657,-122.854933
